Dataset,Weights,Image Size,Threshold,FileName,F1_Value,Precision_Value
1,64,64,0.5,exp901,0.8977604127980966,0.8440256652112119,,,,,,
2,64,64,0.5,exp902,0.8762706257932447,0.8017893906454515,,,,,,
1,64,128,0.5,exp903,0.7404592677738977,0.6556292349072353,,,,,,
2,64,128,0.5,exp904,0.7775719735510929,0.695844517861844,,,,,,
1,64,192,0.5,exp905,0.7793638036602805,0.7269042294909277,,,,,,
2,64,192,0.5,exp906,0.7928457906610451,0.7354901713646838,,,,,,
1,64,256,0.5,exp907,0.7657306094863551,0.7173249465722735,,,,,,
2,64,256,0.5,exp908,0.7904349628318199,0.7446362586547499,,,,,,
1,64,320,0.5,exp909,0.7337545918328416,0.683300702459244,,,,,,
2,64,320,0.5,exp910,0.7823633145459715,0.7382403711690428,,,,,,
1,128,64,0.5,exp911,0.9076216842601575,0.8499356487622636,,,,,,
2,128,64,0.5,exp912,0.8926514241735338,0.8255748075845093,,,,,,
1,128,128,0.5,exp913,0.7290926966290208,0.603163841209301,,,,,,
2,128,128,0.5,exp914,0.7013552669727413,0.5753746197415103,,,,,,
1,128,192,0.5,exp915,0.6194629476469954,0.4811140429354048,,,,,,
2,128,192,0.5,exp916,0.6136272021449649,0.472741949662994,,,,,,
1,128,256,0.5,exp917,0.565109881244294,0.4281677533227991,,,,,,
2,128,256,0.5,exp918,0.5746400362477859,0.4338740671285896,,,,,,
1,128,320,0.5,exp919,0.5798693838172545,0.44849860982251916,,,,,,
2,128,320,0.5,exp920,0.582658011944998,0.45122002007464224,,,,,,
1,192,64,0.5,exp921,0.8910449087159573,0.8263879204655968,,,,,,
2,192,64,0.5,exp922,0.8844785439792676,0.8179013447565433,,,,,,
1,192,128,0.5,exp923,0.9744233330944656,0.9562621712728857,,,,,,
2,192,128,0.5,exp924,0.9361594838577372,0.8992132292798294,,,,,,
1,192,192,0.5,exp925,0.9559916329610584,0.9294944194540701,,,,,,
2,192,192,0.5,exp926,0.9215129206033907,0.8805241792678437,,,,,,
1,192,256,0.5,exp927,0.9643571428487261,0.9386863907961476,,,,,,
2,192,256,0.5,exp928,0.9108933622799295,0.8583666506371445,,,,,,
1,192,320,0.5,exp929,0.9258567169005361,0.8779966364693615,,,,,,
2,192,320,0.5,exp930,0.904144190409574,0.8407864488745418,,,,,,
1,256,64,0.5,exp931,0.9057419276764661,0.8558938898230053,,,,,,
2,256,64,0.5,exp932,0.9106995021158053,0.8591223347261823,,,,,,
1,256,128,0.5,exp933,0.9258333072025525,0.8755864163331347,,,,,,
2,256,128,0.5,exp934,0.9424082559954573,0.9079785783086879,,,,,,
1,256,192,0.5,exp935,0.9360367485905565,0.8911418793996175,,,,,,
2,256,192,0.5,exp936,0.9502386965917463,0.9202740524646303,,,,,,
1,256,256,0.5,exp937,0.9409349312069013,0.9017198742432055,,,,,,
