Dataset,Weights,Image Size,Threshold,FileName,F1_Value,Precision_Value
1,64,64,0.6,exp501,0.9456412265385291,0.9138323479098142,,,,,,
2,64,64,0.6,exp502,0.9180729517240814,0.864569017712221,,,,,,
1,64,128,0.6,exp503,0.8806790106305977,0.823314484329283,,,,,,
2,64,128,0.6,exp504,0.8760850249582479,0.8180422993488966,,,,,,
1,64,192,0.6,exp505,0.9024879653056029,0.8509400161507268,,,,,,
2,64,192,0.6,exp506,0.8898688121478326,0.8447027258236326,,,,,,
1,64,256,0.6,exp507,0.8495861515122822,0.8054825468045925,,,,,,
2,64,256,0.6,exp508,0.8812160826972696,0.8428209523034472,,,,,,
1,64,320,0.6,exp509,0.8402048993069621,0.7927952503876877,,,,,,
2,64,320,0.6,exp510,0.862425397138314,0.8209207157482747,,,,,,
1,128,64,0.6,exp511,0.932787332319588,0.8904284971891887,,,,,,
2,128,64,0.6,exp512,0.9063601265263261,0.8468030499075162,,,,,,
1,128,128,0.6,exp513,0.9347323129679891,0.8944206011564572,,,,,,
2,128,128,0.6,exp514,0.8985378890426005,0.8370108827957805,,,,,,
1,128,192,0.6,exp515,0.9293809078985806,0.8811811340446611,,,,,,
2,128,192,0.6,exp516,0.8634056912582656,0.7958639863464141,,,,,,
1,128,256,0.6,exp517,0.9069373389713633,0.8499863287491872,,,,,,
2,128,256,0.6,exp518,0.8402965002305791,0.759823509000805,,,,,,
1,128,320,0.6,exp519,0.8667790603795309,0.7922290031513767,,,,,,
2,128,320,0.6,exp520,0.8373052191137779,0.7492664448275886,,,,,,
1,192,64,0.6,exp521,0.90610893416476,0.8483247737605851,,,,,,
2,192,64,0.6,exp522,0.9046510315172188,0.8438249859023171,,,,,,
1,192,128,0.6,exp523,0.9793113657481287,0.9648829727678979,,,,,,
2,192,128,0.6,exp524,0.9444009791845669,0.9124107009622177,,,,,,
1,192,192,0.6,exp525,0.9585082338805793,0.9327252185730743,,,,,,
2,192,192,0.6,exp526,0.9294878357804817,0.8915596160455646,,,,,,
1,192,256,0.6,exp527,0.9723504085581044,0.9518326670341787,,,,,,
2,192,256,0.6,exp528,0.9390865165690752,0.8983954625248847,,,,,,
1,192,320,0.6,exp529,0.9538175284688708,0.921222853348829,,,,,,
2,192,320,0.6,exp530,0.9291557842455281,0.8767121885971646,,,,,,
1,256,64,0.6,exp531,0.9121391363208928,0.8639814253833804,,,,,,
2,256,64,0.6,exp532,0.91770621135845,0.8699943713379151,,,,,,
1,256,128,0.6,exp533,0.9395398099795614,0.8973560735710967,,,,,,
2,256,128,0.6,exp534,0.9512429727943674,0.9222180504475732,,,,,,
1,256,192,0.6,exp535,0.9500806870659337,0.9167692499652308,,,,,,
2,256,192,0.6,exp536,0.9645907240411559,0.940054927665893,,,,,,
1,256,256,0.6,exp537,0.9744103202172393,0.9586769601288293,,,,,,
2,256,256,0.6,exp538,0.9517276335146905,0.9210080927146709,,,,,,
1,256,320,0.6,exp539,0.965991594614491,0.9434780748813261,,,,,,
2,256,320,0.6,exp540,0.9854000505858539,0.9746886973780742,,,,,,
1,320,64,0.6,exp541,0.9715613472762353,0.9570942632650494,,,,,,
2,320,64,0.6,exp542,0.9448932004164061,0.9112552401196777,,,,,,
1,320,128,0.6,exp543,0.8965467474775005,0.831278669897761,,,,,,
2,320,128,0.6,exp544,0.9317905363435375,0.8903641345154476,,,,,,
1,320,192,0.6,exp545,0.9559134204844685,0.9250203213056013,,,,,,
2,320,192,0.6,exp546,0.9521960686246822,0.9212921733084742,,,,,,
1,320,256,0.6,exp547,0.9899572901801463,0.9822869205726444,,,,,,
2,320,256,0.6,exp548,0.95615505022626,0.9254306446175808,,,,,,
1,320,320,0.6,exp549,0.9942446298493427,0.9899136421852364,,,,,,
2,320,320,0.6,exp550,0.9354151382142262,0.8916038526044929,,,,,,
1,64,64,0.65,exp551,0.9504472774765302,0.9223281526231014,,,,,,
2,64,64,0.65,exp552,0.9382414171280952,0.897066756613032,,,,,,
1,64,128,0.65,exp553,0.9090609015326396,0.8596664648918534,,,,,,
2,64,128,0.65,exp554,0.8993880213209046,0.8530032227208479,,,,,,
1,64,192,0.65,exp555,0.9297906711607684,0.8912098156669602,,,,,,
2,64,192,0.65,exp556,0.9069555376929257,0.8645437044806666,,,,,,
1,64,256,0.65,exp557,0.8747203830071331,0.8291106374993102,,,,,,
2,64,256,0.65,exp558,0.897542824768843,0.8602714968761427,,,,,,
1,64,320,0.65,exp559,0.8539743440588976,0.8073824250139763,,,,,,
2,64,320,0.65,exp560,0.8813095399604844,0.8405075982260619,,,,,,
1,128,64,0.65,exp561,0.932787332319588,0.8904284971891887,,,,,,
2,128,64,0.65,exp562,0.9214794312321505,0.868432481429171,,,,,,
1,128,128,0.65,exp563,0.9443712187728418,0.9112031852031007,,,,,,
2,128,128,0.65,exp564,0.9020581223384558,0.8416735390716007,,,,,,
1,128,192,0.65,exp565,0.9293809078985806,0.8811811340446611,,,,,,
2,128,192,0.65,exp566,0.8737369585564209,0.808562805072881,,,,,,
1,128,256,0.65,exp567,0.9069373389713633,0.8499863287491872,,,,,,
2,128,256,0.65,exp568,0.8538716624429079,0.7782091577539547,,,,,,
1,128,320,0.65,exp569,0.8818590182842245,0.808495185623622,,,,,,
2,128,320,0.65,exp570,0.8579888960118959,0.7758140610846553,,,,,,
1,192,64,0.65,exp571,0.9156502835266261,0.8639296840112775,,,,,,
2,192,64,0.65,exp572,0.9155923482741853,0.8600603445310844,,,,,,
1,192,128,0.65,exp573,0.9793113657481287,0.9648829727678979,,,,,,
2,192,128,0.65,exp574,0.9496571779443972,0.9195995235602812,,,,,,
1,192,192,0.65,exp575,0.961503081729191,0.9369296466819345,,,,,,
2,192,192,0.65,exp576,0.9338935874803427,0.897454966572989,,,,,,
1,192,256,0.65,exp577,0.977090306351369,0.9602176341659548,,,,,,
2,192,256,0.65,exp578,0.948437214282617,0.9126786087831715,,,,,,
1,192,320,0.65,exp579,0.9608651640563882,0.93236995102096,,,,,,
2,192,320,0.65,exp580,0.9403796191695634,0.8951656061577383,,,,,,
1,256,64,0.65,exp581,0.9150547334344978,0.8672117664956853,,,,,,
2,256,64,0.65,exp582,0.9289460694827522,0.8883961689324922,,,,,,
1,256,128,0.65,exp583,0.9429514370878851,0.9021544934529205,,,,,,
2,256,128,0.65,exp584,0.9543682154051272,0.9267089666347084,,,,,,
1,256,192,0.65,exp585,0.9500806870659337,0.9167692499652308,,,,,,
2,256,192,0.65,exp586,0.9682729221802049,0.9455239071510569,,,,,,
1,256,256,0.65,exp587,0.9744103202172393,0.9586769601288293,,,,,,
2,256,256,0.65,exp588,0.9554217704358484,0.926102683171162,,,,,,
1,256,320,0.65,exp589,0.965991594614491,0.9434780748813261,,,,,,
2,256,320,0.65,exp590,0.9866206954570782,0.9765376339478101,,,,,,
1,320,64,0.65,exp591,0.9752588958515398,0.9638066122627623,,,,,,
2,320,64,0.65,exp592,0.9552853346789558,0.9254054442471312,,,,,,
1,320,128,0.65,exp593,0.8990453241326392,0.8350307930970624,,,,,,
2,320,128,0.65,exp594,0.9392921333502539,0.9018321682612911,,,,,,
1,320,192,0.65,exp595,0.9559134204844685,0.9250203213056013,,,,,,
2,320,192,0.65,exp596,0.9576535912158253,0.9288606193539879,,,,,,
1,320,256,0.65,exp597,0.9948050770207417,0.9908526525664783,,,,,,
2,320,256,0.65,exp598,0.9646716826899709,0.9391392955964291,,,,,,
1,320,320,0.65,exp599,0.9942446298493427,0.9899136421852364,,,,,,
2,320,320,0.65,exp600,0.9431360415715012,0.9039111974663805,,,,,,
1,64,64,0.7,exp601,0.9610438651539883,0.9385572264211021,,,,,,
2,64,64,0.7,exp602,0.9561389434516767,0.9275139296704775,,,,,,
1,64,128,0.7,exp603,0.9220908290761269,0.8756181369939807,,,,,,
2,64,128,0.7,exp604,0.92199148934263,0.8832155712328886,,,,,,
1,64,192,0.7,exp605,0.9472539352069768,0.9169363663869844,,,,,,
2,64,192,0.7,exp606,0.9282250452480832,0.8928769209441068,,,,,,
1,64,256,0.7,exp607,0.8823464365350742,0.8357741846991568,,,,,,
2,64,256,0.7,exp608,0.9194174020449641,0.8850699932558237,,,,,,
1,64,320,0.7,exp609,0.8768141039322349,0.8334531976500102,,,,,,
2,64,320,0.7,exp610,0.9013856003500833,0.862195304263378,,,,,,
1,128,64,0.7,exp611,0.9494035123447531,0.9158507362334185,,,,,,
2,128,64,0.7,exp612,0.9293697556224615,0.880243745958786,,,,,,
1,128,128,0.7,exp613,0.9443712187728418,0.9112031852031007,,,,,,
2,128,128,0.7,exp614,0.9081492418745826,0.8506647508178548,,,,,,
1,128,192,0.7,exp615,0.9393683844763133,0.8988016715435012,,,,,,
2,128,192,0.7,exp616,0.8848629391464239,0.8217332394466108,,,,,,
1,128,256,0.7,exp617,0.9182586404675213,0.8663985735314823,,,,,,
2,128,256,0.7,exp618,0.869326591250544,0.8001018592772721,,,,,,
1,128,320,0.7,exp619,0.8923513200329479,0.823687581465779,,,,,,
2,128,320,0.7,exp620,0.8768902246417332,0.8001541207895456,,,,,,
1,192,64,0.7,exp621,0.9277894029448934,0.8794694596830517,,,,,,
2,192,64,0.7,exp622,0.9288215403409757,0.880600068188352,,,,,,
1,192,128,0.7,exp623,0.9793113657481287,0.9648829727678979,,,,,,
2,192,128,0.7,exp624,0.9550913094990084,0.927122075535922,,,,,,
1,192,192,0.7,exp625,0.9647071758385335,0.9414258522355456,,,,,,
2,192,192,0.7,exp626,0.940278835840304,0.9074154651090347,,,,,,
1,192,256,0.7,exp627,0.9809891956450137,0.9672801045558235,,,,,,
2,192,256,0.7,exp628,0.9562473386995816,0.924855423901419,,,,,,
1,192,320,0.7,exp629,0.9608651640563882,0.93236995102096,,,,,,
2,192,320,0.7,exp630,0.9537506711319695,0.9169366929929497,,,,,,
1,256,64,0.7,exp631,0.9358643298593693,0.8972239376249511,,,,,,
2,256,64,0.7,exp632,0.9459364614737836,0.9117080498083027,,,,,,
1,256,128,0.7,exp633,0.9498353374758082,0.9137655192375893,,,,,,
2,256,128,0.7,exp634,0.9606482570581464,0.9355086710667824,,,,,,
1,256,192,0.7,exp635,0.9538947982441258,0.9236842956768856,,,,,,
2,256,192,0.7,exp636,0.9754839697242425,0.9575617727458802,,,,,,
1,256,256,0.7,exp637,0.9744103202172393,0.9586769601288293,,,,,,
2,256,256,0.7,exp638,0.9606074019244323,0.9334864889631092,,,,,,
1,256,320,0.7,exp639,0.965991594614491,0.9434780748813261,,,,,,
2,256,320,0.7,exp640,0.9916269840907536,0.9849938697212254,,,,,,
1,320,64,0.7,exp641,0.9802491333917354,0.9688108520192912,,,,,,
2,320,64,0.7,exp642,0.967211943712822,0.9436593829513622,,,,,,
1,320,128,0.7,exp643,0.9072871863872818,0.8481083150062552,,,,,,
2,320,128,0.7,exp644,0.9468859247589849,0.912859496829235,,,,,,
1,320,192,0.7,exp645,0.9650125461549407,0.9395442099444036,,,,,,
2,320,192,0.7,exp646,0.9628626734188215,0.9373475651331289,,,,,,
1,320,256,0.7,exp647,0.9948050770207417,0.9908526525664783,,,,,,
2,320,256,0.7,exp648,0.9723207546378377,0.9515601104294567,,,,,,
1,320,320,0.7,exp649,0.9942446298493427,0.9899136421852364,,,,,,
2,320,320,0.7,exp650,0.9521021171556902,0.9183952829744806,,,,,,
1,64,64,0.75,exp651,0.9793090372174847,0.9675453232540532,,,,,,
2,64,64,0.75,exp652,0.9616387197853241,0.9348820245781759,,,,,,
1,64,128,0.75,exp653,0.946427118070875,0.9120611710888631,,,,,,
2,64,128,0.75,exp654,0.9377045627159513,0.9038516096783568,,,,,,
1,64,192,0.75,exp655,0.9703833935194709,0.9507258472824341,,,,,,
2,64,192,0.75,exp656,0.9465462147340716,0.917395089644837,,,,,,
1,64,256,0.75,exp657,0.9186584068995568,0.8767362603238942,,,,,,
2,64,256,0.75,exp658,0.9390326821113423,0.9092889946059252,,,,,,
1,64,320,0.75,exp659,0.8980236753672309,0.8576725853815793,,,,,,
2,64,320,0.75,exp660,0.9257307986803232,0.8910735027471859,,,,,,
1,128,64,0.75,exp661,0.9575437609489837,0.9294205104298056,,,,,,
2,128,64,0.75,exp662,0.9343389763450445,0.8878487608078557,,,,,,
1,128,128,0.75,exp663,0.9516670668319482,0.921456836457695,,,,,,
2,128,128,0.75,exp664,0.9192284652950686,0.8667204391925486,,,,,,
1,128,192,0.75,exp665,0.942271321820224,0.903161988278361,,,,,,
2,128,192,0.75,exp666,0.9040358895964131,0.846844888715133,,,,,,
1,128,256,0.75,exp667,0.9281940392132586,0.881600694850262,,,,,,
2,128,256,0.75,exp668,0.8906808068517542,0.8279728424196307,,,,,,
1,128,320,0.75,exp669,0.9048193632935587,0.8439851196256295,,,,,,
2,128,320,0.75,exp670,0.9044939176254351,0.8417381233926493,,,,,,
1,192,64,0.75,exp671,0.9468926153955138,0.9110265301908745,,,,,,
2,192,64,0.75,exp672,0.9523562515267531,0.9181145935039097,,,,,,
1,192,128,0.75,exp673,0.9865129457993795,0.9769931621702693,,,,,,
2,192,128,0.75,exp674,0.9635243180874794,0.9400997204493788,,,,,,
1,192,192,0.75,exp675,0.9749091967249408,0.9594058523695981,,,,,,
2,192,192,0.75,exp676,0.9441227848131168,0.9121968457475509,,,,,,
1,192,256,0.75,exp677,0.9809891956450137,0.9672801045558235,,,,,,
2,192,256,0.75,exp678,0.9704741864868391,0.9482347646755097,,,,,,
1,192,320,0.75,exp679,0.9682423743476984,0.944329564836573,,,,,,
2,192,320,0.75,exp680,0.9655610781481698,0.9363186882951121,,,,,,
1,256,64,0.75,exp681,0.958881954585834,0.9328318269391626,,,,,,
2,256,64,0.75,exp682,0.9627150999837628,0.9376420484489847,,,,,,
1,256,128,0.75,exp683,0.9498353374758082,0.9137655192375893,,,,,,
2,256,128,0.75,exp684,0.9687804048953318,0.9494818710858859,,,,,,
1,256,192,0.75,exp685,0.9658035773406018,0.9418057993724318,,,,,,
2,256,192,0.75,exp686,0.9828688291145841,0.970208410997702,,,,,,
1,256,256,0.75,exp687,0.9744103202172393,0.9586769601288293,,,,,,
2,256,256,0.75,exp688,0.9640390668114669,0.9388880001586785,,,,,,
1,256,320,0.75,exp689,0.9731055293289722,0.9554505487691386,,,,,,
2,256,320,0.75,exp690,0.9958043119141692,0.9921005215803088,,,,,,
1,320,64,0.75,exp691,0.9802491333917354,0.9688108520192912,,,,,,
2,320,64,0.75,exp692,0.9851093499527098,0.9732316651390475,,,,,,
1,320,128,0.75,exp693,0.9173931471888821,0.8641781929759738,,,,,,
2,320,128,0.75,exp694,0.9570799868900398,0.9279033458969805,,,,,,
1,320,192,0.75,exp695,0.9679974679648697,0.9440305375831003,,,,,,
2,320,192,0.75,exp696,0.9722436695249468,0.9520728481461201,,,,,,
1,320,256,0.75,exp697,0.9948050770207417,0.9908526525664783,,,,,,
2,320,256,0.75,exp698,0.9785667944014272,0.9624635940726118,,,,,,
1,320,320,0.75,exp699,0.9942446298493427,0.9899136421852364,,,,,,
2,320,320,0.75,exp700,0.9639811006443448,0.9378816250747863,,,,,,
1,64,64,0.8,exp701,0.9793090372174847,0.9675453232540532,,,,,,
2,64,64,0.8,exp702,0.9766912074032943,0.9603597046803238,,,,,,
1,64,128,0.8,exp703,0.9587519729484708,0.9328517374269332,,,,,,
2,64,128,0.8,exp704,0.9570771207165046,0.9299966898619365,,,,,,
1,64,192,0.8,exp705,0.9890127854378881,0.9810293173495608,,,,,,
2,64,192,0.8,exp706,0.9607488226200035,0.9360715094519372,,,,,,
1,64,256,0.8,exp707,0.9513680936773932,0.9204105018875554,,,,,,
2,64,256,0.8,exp708,0.9604234148522344,0.9374797575330978,,,,,,
1,64,320,0.8,exp709,0.9243202917012859,0.8863191963009335,,,,,,
2,64,320,0.8,exp710,0.9487264323871422,0.9205790704562625,,,,,,
1,128,64,0.8,exp711,0.9575437609489837,0.9294205104298056,,,,,,
2,128,64,0.8,exp712,0.9461188385925109,0.9061373933851327,,,,,,
1,128,128,0.8,exp713,0.9637116805243762,0.9397643080336835,,,,,,
2,128,128,0.8,exp714,0.9299373193114014,0.8841799848546794,,,,,,
1,128,192,0.8,exp715,0.9585017489436071,0.9289775797225317,,,,,,
2,128,192,0.8,exp716,0.9252396424249599,0.8772683957068073,,,,,,
1,128,256,0.8,exp717,0.9564871547367261,0.9297515527535091,,,,,,
2,128,256,0.8,exp718,0.9108342777315673,0.8562818306507477,,,,,,
1,128,320,0.8,exp719,0.9235819506743914,0.8760312209241287,,,,,,
2,128,320,0.8,exp720,0.9328397472311578,0.885769635892942,,,,,,
1,192,64,0.8,exp721,0.955819483864028,0.9257499023838591,,,,,,
2,192,64,0.8,exp722,0.9691478220124442,0.9454863130676407,,,,,,
1,192,128,0.8,exp723,0.9865129457993795,0.9769931621702693,,,,,,
2,192,128,0.8,exp724,0.9749296498490495,0.957218962469557,,,,,,
1,192,192,0.8,exp725,0.9921958561817599,0.986943015375542,,,,,,
2,192,192,0.8,exp726,0.9570189484653396,0.9324687639363886,,,,,,
1,192,256,0.8,exp727,0.9809891956450137,0.9672801045558235,,,,,,
2,192,256,0.8,exp728,0.9850854935632422,0.972421364917717,,,,,,
1,192,320,0.8,exp729,0.9787313707013382,0.9627903829287925,,,,,,
2,192,320,0.8,exp730,0.983146035408302,0.9685106696973083,,,,,,
1,256,64,0.8,exp731,0.9633503274229738,0.9384281692350371,,,,,,
2,256,64,0.8,exp732,0.975901444109971,0.9570005213583986,,,,,,
1,256,128,0.8,exp733,0.9572454407595357,0.9262033563846538,,,,,,
2,256,128,0.8,exp734,0.9736416592661301,0.9561674870567448,,,,,,
1,256,192,0.8,exp735,0.9688988019408463,0.9464605039317828,,,,,,
2,256,192,0.8,exp736,0.9836573226414793,0.9712806028202878,,,,,,
1,256,256,0.8,exp737,0.9920474800393091,0.9867098757050908,,,,,,
2,256,256,0.8,exp738,0.9747920823935289,0.9560058980214543,,,,,,
1,256,320,0.8,exp739,0.9771783275999893,0.9628154384068506,,,,,,
2,256,320,0.8,exp740,0.9969275249146833,0.9941069006459511,,,,,,
1,320,64,0.8,exp741,0.9924000446626733,0.9872638528628225,,,,,,
2,320,64,0.8,exp742,0.9892269631196084,0.9800214776457667,,,,,,
1,320,128,0.8,exp743,0.9333183121913329,0.890320280436724,,,,,,
2,320,128,0.8,exp744,0.9666806731799101,0.9430445982195497,,,,,,
1,320,192,0.8,exp745,0.9745171222884144,0.9552366482906797,,,,,,
2,320,192,0.8,exp746,0.9851426073135843,0.9732702891226677,,,,,,
1,320,256,0.8,exp747,1.0,1.0,,,,,,
2,320,256,0.8,exp748,0.9820505457317937,0.9678393290265918,,,,,,
1,320,320,0.8,exp749,0.9942446298493427,0.9899136421852364,,,,,,
2,320,320,0.8,exp750,0.9727386244016094,0.9526475972913262,,,,,,
1,64,64,0.85,exp751,0.9793090372174847,0.9675453232540532,,,,,,
2,64,64,0.85,exp752,0.9897502869723377,0.9808844921305464,,,,,,
1,64,128,0.85,exp753,0.971233260467888,0.9528717157030202,,,,,,
2,64,128,0.85,exp754,0.980378398649034,0.9668351639296832,,,,,,
1,64,192,0.85,exp755,1.0,1.0,,,,,,
2,64,192,0.85,exp756,0.9768458308881444,0.959533254275226,,,,,,
1,64,256,0.85,exp757,0.9867311579993181,0.9773441821017981,,,,,,
2,64,256,0.85,exp758,0.9741506993913102,0.9584828628257772,,,,,,
1,64,320,0.85,exp759,0.9654068389134579,0.9424702214385016,,,,,,
2,64,320,0.85,exp760,0.9744362780969018,0.955926608715265,,,,,,
1,128,64,0.85,exp761,0.964632336798856,0.9404491315854715,,,,,,
2,128,64,0.85,exp762,0.967898953485629,0.9433047601219516,,,,,,
1,128,128,0.85,exp763,0.9761163044578955,0.9585646589727379,,,,,,
2,128,128,0.85,exp764,0.9483261968115552,0.9124450904903953,,,,,,
1,128,192,0.85,exp765,0.9627141554482841,0.9365852408570471,,,,,,
2,128,192,0.85,exp766,0.9538053892268054,0.9219590375415624,,,,,,
1,128,256,0.85,exp767,0.962872684340723,0.9403693923763552,,,,,,
2,128,256,0.85,exp768,0.9462654794412687,0.908626351344087,,,,,,
1,128,320,0.85,exp769,0.975893756001172,0.9585353033968036,,,,,,
