Dataset,Weights,Image Size,Threshold,FileName,F1_Value,Precision_Value
1,64,64,0.5,exp901,0.8973387962324788,0.8400650970784747,,,,,,
2,64,64,0.5,exp902,0.876810885436176,0.8020977570416861,,,,,,
1,64,128,0.5,exp903,0.7382415728948093,0.6443796304414714,,,,,,
2,64,128,0.5,exp904,0.786407565224855,0.7067938206947468,,,,,,
1,64,192,0.5,exp905,0.7327831207850232,0.6629227538010091,,,,,,
2,64,192,0.5,exp906,0.7682965611095081,0.7084095665605039,,,,,,
1,64,256,0.5,exp907,0.7140954715662348,0.662051004450594,,,,,,
2,64,256,0.5,exp908,0.7450571203829675,0.6936768942527796,,,,,,
1,64,320,0.5,exp909,0.7009533741287988,0.646708250910542,,,,,,
2,64,320,0.5,exp910,0.766687889882058,0.7190756412111299,,,,,,
1,128,64,0.5,exp911,0.914704423010014,0.8628084103026692,,,,,,
2,128,64,0.5,exp912,0.8946292982351628,0.82924693937,,,,,,
1,128,128,0.5,exp913,0.7307450303749919,0.6079213870269357,,,,,,
2,128,128,0.5,exp914,0.6859343775974984,0.5568345895057751,,,,,,
1,128,192,0.5,exp915,0.5734051513256606,0.4269736861899549,,,,,,
2,128,192,0.5,exp916,0.603063741995438,0.4593426204322025,,,,,,
1,128,256,0.5,exp917,0.5640782780793445,0.426206626112865,,,,,,
2,128,256,0.5,exp918,0.5875422253838151,0.44683737949443136,,,,,,
1,128,320,0.5,exp919,0.6148772862645223,0.48009794519391297,,,,,,
2,128,320,0.5,exp920,0.6096117385297354,0.47746356906416715,,,,,,
1,192,64,0.5,exp921,0.8876984850001854,0.8231305181127955,,,,,,
2,192,64,0.5,exp922,0.8758588192565366,0.8039954684979403,,,,,,
1,192,128,0.5,exp923,0.9745049558638115,0.9564027621088725,,,,,,
2,192,128,0.5,exp924,0.9357387798169575,0.8991241018099129,,,,,,
1,192,192,0.5,exp925,0.956232124535047,0.9299997535183795,,,,,,
2,192,192,0.5,exp926,0.9231608282399887,0.8828343001842804,,,,,,
